Freq.	V(out)
2.51374000000000e+10	(-1.22632197799076e+02dB,-1.11282071625175e+02°)
2.51376000000000e+10	(-1.18254462869569e+02dB,-1.50382150639661e+01°)
2.51378000000000e+10	(-1.20303398279393e+02dB,5.25406205928194e+01°)
2.51380000000000e+10	(-1.30176453287553e+02dB,1.26985835118882e+02°)
2.51382000000000e+10	(-1.30982455164029e+02dB,1.77424088479447e+02°)
2.51384000000000e+10	(-1.34780625416346e+02dB,4.68340039724861e+01°)
2.51386000000000e+10	(-1.28241856822212e+02dB,1.14150571038298e+02°)
2.51388000000000e+10	(-1.24961483280809e+02dB,-3.06665302662586e+01°)
2.51390000000000e+10	(-1.21200487584062e+02dB,8.81732327007748e+01°)
2.51392000000000e+10	(-1.27535104020402e+02dB,7.55054912806608e+01°)
2.51394000000000e+10	(-1.28447838755296e+02dB,1.48842629851002e+02°)
2.51396000000000e+10	(-1.34459521197608e+02dB,1.78671111908067e+01°)
2.51398000000000e+10	(-1.25625915726375e+02dB,-9.64413491019167e+01°)
2.51400000000000e+10	(-1.27871552668464e+02dB,1.24658722999534e+02°)
2.51402000000000e+10	(-1.26271746577129e+02dB,1.28240389015430e+02°)
2.51404000000000e+10	(-1.24128859949579e+02dB,1.22809742241173e+02°)
2.51406000000000e+10	(-1.24452605967132e+02dB,7.02553519147881e+01°)
2.51408000000000e+10	(-1.20882529160926e+02dB,-1.94162732709999e+01°)
2.51410000000000e+10	(-1.22895125982256e+02dB,-6.89661180941278e+01°)
2.51412000000000e+10	(-1.28553164712246e+02dB,-3.28273812108368e-01°)
2.51414000000000e+10	(-1.25539793037355e+02dB,-5.37012467237418e+01°)
2.51416000000000e+10	(-1.36754300775924e+02dB,1.64900946794379e+02°)
2.51418000000000e+10	(-1.33378897756899e+02dB,8.30808269638937e+01°)
2.51420000000000e+10	(-1.35115752691280e+02dB,7.76952080470024e+01°)
2.51422000000000e+10	(-1.32518330720578e+02dB,-1.57465183004783e+02°)
2.51424000000000e+10	(-1.30613484408417e+02dB,-1.68250146182862e+02°)
2.51426000000000e+10	(-1.33481715475073e+02dB,-1.66536953356520e+02°)
2.51428000000000e+10	(-1.30497119229489e+02dB,1.10565234025952e+02°)
2.51430000000000e+10	(-1.29713066545110e+02dB,-7.86779863586415e+01°)
2.51432000000000e+10	(-1.35392154642477e+02dB,4.04204393633048e+01°)
2.51434000000000e+10	(-1.38577668254789e+02dB,9.27521665123339e+01°)
2.51436000000000e+10	(-1.37174487779938e+02dB,-1.12191660771745e+02°)
2.51438000000000e+10	(-1.39750916762291e+02dB,9.81942010922589e+01°)
2.51440000000000e+10	(-1.38139719374877e+02dB,-4.37462998753583e+01°)
2.51442000000000e+10	(-1.32019693312325e+02dB,-1.59203297572437e+02°)
2.51444000000000e+10	(-1.35610922137223e+02dB,-8.45652616179392e+00°)
2.51446000000000e+10	(-1.37743026500863e+02dB,-4.70800661915656e+01°)
2.51448000000000e+10	(-1.35291744594691e+02dB,8.50456591836395e+01°)
2.51450000000000e+10	(-1.40337930026335e+02dB,-2.69457707930772e+01°)
2.51452000000000e+10	(-1.32504381360913e+02dB,-1.58632689497154e+02°)
2.51454000000000e+10	(-1.31580402932188e+02dB,1.38787714322434e+02°)
2.51456000000000e+10	(-1.27499817983149e+02dB,-1.46760962876351e+02°)
2.51458000000000e+10	(-1.39661650321575e+02dB,-1.58570501803956e+02°)
2.51460000000000e+10	(-1.29601161812152e+02dB,-1.07269835342040e+02°)
2.51462000000000e+10	(-1.41344302280273e+02dB,9.85653537595347e+01°)
2.51464000000000e+10	(-1.37877045756014e+02dB,9.54390794061862e+00°)
2.51466000000000e+10	(-1.34340237063317e+02dB,-1.34996180721897e+02°)
2.51468000000000e+10	(-1.41799375799090e+02dB,-9.42671658314561e+01°)
2.51470000000000e+10	(-1.28596684589684e+02dB,-1.68881857268138e+02°)
2.51472000000000e+10	(-1.33400059399514e+02dB,1.77689721862007e+02°)
2.51474000000000e+10	(-1.31578734227836e+02dB,-1.19302022207455e+02°)
2.51476000000000e+10	(-1.34151270502485e+02dB,-1.67072791614292e+02°)
2.51478000000000e+10	(-1.45709809093376e+02dB,1.79688553885095e+02°)
2.51480000000000e+10	(-1.23448294091267e+02dB,-1.58253656270684e+02°)
2.51482000000000e+10	(-1.23354152521949e+02dB,1.69133552928427e+02°)
2.51484000000000e+10	(-1.23112655108613e+02dB,-9.15527857955786e+01°)
2.51486000000000e+10	(-1.30016030583414e+02dB,-1.11169635764601e+02°)
2.51488000000000e+10	(-1.34864063907055e+02dB,-1.75327201444184e+02°)
2.51490000000000e+10	(-1.26032964991968e+02dB,-7.44998216430257e+01°)
2.51492000000000e+10	(-1.25791944146082e+02dB,-6.27216663649333e+01°)
2.51494000000000e+10	(-1.19107339401585e+02dB,-1.22990965627518e+02°)
2.51496000000000e+10	(-1.14644084552970e+02dB,-1.68209512917583e+02°)
2.51498000000000e+10	(-1.07151263904587e+02dB,1.49513573795666e+02°)
2.51500000000000e+10	(-1.12440231098903e+02dB,6.44919140896010e+01°)
2.51502000000000e+10	(-1.19560305776906e+02dB,-1.51760960808848e+01°)
2.51504000000000e+10	(-1.20964511919265e+02dB,-1.08095918942986e+02°)
2.51506000000000e+10	(-1.27077496741256e+02dB,1.27750566055926e+02°)
2.51508000000000e+10	(-1.29025264970270e+02dB,1.08208030757293e+02°)
2.51510000000000e+10	(-1.31289664231044e+02dB,5.12226427742239e+01°)
2.51512000000000e+10	(-1.20393033293182e+02dB,6.86949381106196e+01°)
2.51514000000000e+10	(-1.19196107561529e+02dB,1.02507998277081e+02°)
2.51516000000000e+10	(-1.42305200552188e+02dB,1.25103652015124e+02°)
2.51518000000000e+10	(-1.41829046013177e+02dB,-1.88137295262895e+00°)
2.51520000000000e+10	(-1.38943633958115e+02dB,9.91894241116043e+01°)
2.51522000000000e+10	(-1.39509229098521e+02dB,-1.28621402657589e+02°)
2.51524000000000e+10	(-1.38124276911111e+02dB,-5.18262304840594e+01°)
2.51526000000000e+10	(-1.44331666536912e+02dB,-1.52531274551734e+02°)
2.51528000000000e+10	(-1.50211009224770e+02dB,1.31441545606524e+01°)
2.51530000000000e+10	(-1.38579769644457e+02dB,1.72998624313722e+02°)
2.51532000000000e+10	(-1.31678243835852e+02dB,-1.52685861706407e+02°)
2.51534000000000e+10	(-1.40412979651464e+02dB,-6.56661210011180e+01°)
2.51536000000000e+10	(-1.30568391743630e+02dB,1.51071003810277e+02°)
2.51538000000000e+10	(-1.31136415329371e+02dB,-1.21448836311976e+02°)
2.51540000000000e+10	(-1.29071994982796e+02dB,1.71786233879409e+02°)
2.51542000000000e+10	(-1.31042712213077e+02dB,1.22881278286916e+02°)
2.51544000000000e+10	(-1.30026765699855e+02dB,1.45830570599344e+02°)
2.51546000000000e+10	(-1.36281595520039e+02dB,-1.10589442090614e+02°)
2.51548000000000e+10	(-1.41937485564862e+02dB,-1.35979160683976e+02°)
2.51550000000000e+10	(-1.34624546736728e+02dB,-9.99071428859428e+01°)
2.51552000000000e+10	(-1.35750553901349e+02dB,-8.14097520521853e+01°)
2.51554000000000e+10	(-1.40324230947670e+02dB,9.69209736584131e+01°)
2.51556000000000e+10	(-1.33589447712426e+02dB,-1.00673303268547e+02°)
2.51558000000000e+10	(-1.35261508244689e+02dB,-1.41458778023231e+02°)
2.51560000000000e+10	(-1.37000236735382e+02dB,2.37685471433388e+01°)
2.51562000000000e+10	(-1.25862054338441e+02dB,-1.08057694616839e+02°)
2.51564000000000e+10	(-1.37399525832696e+02dB,-1.61388468932543e+02°)
2.51566000000000e+10	(-1.32252884061343e+02dB,9.37269230674864e+01°)
2.51568000000000e+10	(-1.30102960488128e+02dB,1.77978680781468e+02°)
2.51570000000000e+10	(-1.32435804468735e+02dB,6.93482071089180e+01°)
2.51572000000000e+10	(-1.49793556115260e+02dB,-8.47795965988748e+01°)
2.51574000000000e+10	(-1.31955652286439e+02dB,-1.05132042687356e+02°)
2.51576000000000e+10	(-1.34801796242682e+02dB,-1.44821741448231e+02°)
2.51578000000000e+10	(-1.34184318171971e+02dB,-1.16702820094618e+02°)
2.51580000000000e+10	(-1.31672591323084e+02dB,2.20832436379459e+01°)
2.51582000000000e+10	(-1.35154744933386e+02dB,-5.11975142409736e+01°)
2.51584000000000e+10	(-1.40315530759161e+02dB,5.69900552152390e+01°)
2.51586000000000e+10	(-1.31963858425942e+02dB,7.51196524198699e+00°)
2.51588000000000e+10	(-1.36895088376047e+02dB,1.07499764946397e+02°)
2.51590000000000e+10	(-1.30692622361845e+02dB,1.54025898669530e+02°)
2.51592000000000e+10	(-1.28682706184927e+02dB,-3.73975996856511e+01°)
2.51594000000000e+10	(-1.33911628101243e+02dB,-1.30158142123992e+02°)
2.51596000000000e+10	(-1.34142973446252e+02dB,6.56349099489724e+01°)
2.51598000000000e+10	(-1.44665936801163e+02dB,1.59760724645305e+02°)
2.51600000000000e+10	(-1.31497040480244e+02dB,1.25474559481437e+02°)
2.51602000000000e+10	(-1.38479113277753e+02dB,-1.38849726175429e+02°)
2.51604000000000e+10	(-1.32092861701376e+02dB,-7.36126861750994e+01°)
2.51606000000000e+10	(-1.30200046580088e+02dB,5.87296279417917e+01°)
2.51608000000000e+10	(-1.32295476082929e+02dB,-1.69276807183463e+02°)
2.51610000000000e+10	(-1.34047054547837e+02dB,-4.61023923052097e+01°)
2.51612000000000e+10	(-1.33766179437848e+02dB,6.60658447356791e+01°)
2.51614000000000e+10	(-1.39283310867345e+02dB,1.74423730276977e+02°)
2.51616000000000e+10	(-1.29068374614209e+02dB,1.07779668458818e+02°)
2.51618000000000e+10	(-1.30144248383477e+02dB,-1.44426749836102e+02°)
2.51620000000000e+10	(-1.29393003462487e+02dB,-1.00458201671294e+02°)
2.51622000000000e+10	(-1.37618230759318e+02dB,-2.24741531617653e+01°)
2.51624000000000e+10	(-1.35471832630692e+02dB,1.51133299617225e+02°)
2.51626000000000e+10	(-1.36202295092450e+02dB,-1.31856972825038e+01°)
2.51628000000000e+10	(-1.42196304533299e+02dB,-1.20598433280509e+02°)
2.51630000000000e+10	(-1.41571717271432e+02dB,1.00840852632816e+02°)
2.51632000000000e+10	(-1.32562869569995e+02dB,1.32239352232484e+02°)
2.51634000000000e+10	(-1.32961218373821e+02dB,-1.57178593942964e+02°)
2.51636000000000e+10	(-1.35575837374416e+02dB,-8.91915344294599e+01°)
2.51638000000000e+10	(-1.38067051535004e+02dB,3.78654221586537e+01°)
2.51640000000000e+10	(-1.32835383882180e+02dB,1.66680302693582e+02°)
2.51642000000000e+10	(-1.31827139602121e+02dB,-1.53324414537566e+02°)
2.51644000000000e+10	(-1.34409169930435e+02dB,-6.40463042126510e+01°)
2.51646000000000e+10	(-1.35447993544071e+02dB,1.67268403433251e+02°)
2.51648000000000e+10	(-1.36926258556738e+02dB,-1.08521175531844e+02°)
2.51650000000000e+10	(-1.32804060468134e+02dB,-1.55413679964909e+01°)
2.51652000000000e+10	(-1.30300700602186e+02dB,1.61920833451435e+02°)
2.51654000000000e+10	(-1.37030168057138e+02dB,1.37735749593458e+02°)
2.51656000000000e+10	(-1.30581164803263e+02dB,-4.46800478048803e+01°)
2.51658000000000e+10	(-1.31187972639995e+02dB,1.39875482085222e+02°)
2.51660000000000e+10	(-1.36018842969308e+02dB,-3.09788988516178e+00°)
2.51662000000000e+10	(-1.35835046015171e+02dB,3.32615544408191e+01°)
2.51664000000000e+10	(-1.32860100532750e+02dB,-1.63568096379914e+02°)
2.51666000000000e+10	(-1.35867800968738e+02dB,8.97232155605369e+01°)
2.51668000000000e+10	(-1.42832479560225e+02dB,1.07294122945838e+02°)
2.51670000000000e+10	(-1.47814872527713e+02dB,-6.91197177659374e+01°)
2.51672000000000e+10	(-1.29741323654830e+02dB,1.08942920208037e+02°)
2.51674000000000e+10	(-1.35411791799761e+02dB,4.94689806023471e+01°)
2.51676000000000e+10	(-1.42778467232205e+02dB,-2.67041005460845e+01°)
2.51678000000000e+10	(-1.33141764050967e+02dB,-1.51822590489168e+02°)
2.51680000000000e+10	(-1.33882500260939e+02dB,9.54767126057390e+01°)
2.51682000000000e+10	(-1.38440012410137e+02dB,2.46086618036441e+01°)
2.51684000000000e+10	(-1.29188777652713e+02dB,-1.45972539888882e+02°)
2.51686000000000e+10	(-1.26801965386313e+02dB,1.17435721901546e+02°)
2.51688000000000e+10	(-1.37218259622308e+02dB,1.36011863736744e+02°)
2.51690000000000e+10	(-1.33790809266978e+02dB,-1.23150246547458e+02°)
2.51692000000000e+10	(-1.32873619582371e+02dB,-1.35687919498738e+02°)
2.51694000000000e+10	(-1.34442285328564e+02dB,1.74467617417655e+02°)
2.51696000000000e+10	(-1.38055652837392e+02dB,1.05763090969977e+02°)
2.51698000000000e+10	(-1.31979664556272e+02dB,4.88852354681553e+01°)
2.51700000000000e+10	(-1.39490192867451e+02dB,-8.39840495028583e+01°)
2.51702000000000e+10	(-1.43524790268246e+02dB,-7.67440772420425e+00°)
2.51704000000000e+10	(-1.39631625207068e+02dB,1.13023307677642e+02°)
2.51706000000000e+10	(-1.47555689360200e+02dB,-3.19481014023218e+00°)
2.51708000000000e+10	(-1.33050263655833e+02dB,-2.02028255765703e+01°)
2.51710000000000e+10	(-1.62667113103653e+02dB,-1.17840984385668e+02°)
2.51712000000000e+10	(-1.45000990762227e+02dB,7.36222128651628e+01°)
2.51714000000000e+10	(-1.34977117151183e+02dB,9.16066909641352e+01°)
2.51716000000000e+10	(-1.38586333302040e+02dB,3.97540820527486e+01°)
2.51718000000000e+10	(-1.42405197415483e+02dB,-1.69376989442225e+00°)
2.51720000000000e+10	(-1.35699554021150e+02dB,-1.06779205115371e+02°)
2.51722000000000e+10	(-1.42305975016700e+02dB,-1.59083059450108e+02°)
2.51724000000000e+10	(-1.34300867313415e+02dB,-8.50286076117593e+00°)
2.51726000000000e+10	(-1.33037315338758e+02dB,-1.19651569557246e+02°)
2.51728000000000e+10	(-1.31778032942705e+02dB,-1.48422434530144e+02°)
2.51730000000000e+10	(-1.27656219376386e+02dB,-6.23466035140944e+01°)
2.51732000000000e+10	(-1.32073647720447e+02dB,-5.00329455153361e+00°)
2.51734000000000e+10	(-1.32187725907593e+02dB,-1.45408719325146e+02°)
2.51736000000000e+10	(-1.34021919783491e+02dB,1.29069161274869e+02°)
2.51738000000000e+10	(-1.38137481871140e+02dB,7.13385342668813e+01°)
2.51740000000000e+10	(-1.31051556768853e+02dB,-1.52059334768955e+02°)
2.51742000000000e+10	(-1.40591869610937e+02dB,-1.72131453657766e+02°)
2.51744000000000e+10	(-1.39226783413898e+02dB,-1.80300752828674e+01°)
2.51746000000000e+10	(-1.36815891108973e+02dB,-1.28272448628317e+02°)
2.51748000000000e+10	(-1.32043302587896e+02dB,-4.43807293271903e+01°)
2.51750000000000e+10	(-1.30975383948656e+02dB,-2.32866613304449e+01°)
2.51752000000000e+10	(-1.37136205016838e+02dB,-1.79971409365480e+00°)
2.51754000000000e+10	(-1.35578904000378e+02dB,1.28608527591456e+02°)
2.51756000000000e+10	(-1.34912917150568e+02dB,3.67602266845672e+01°)
2.51758000000000e+10	(-1.38791909050720e+02dB,-1.32145058689990e+02°)
2.51760000000000e+10	(-1.40081343426809e+02dB,1.06867472534749e+02°)
2.51762000000000e+10	(-1.37405722748769e+02dB,7.75960898606899e+01°)
2.51764000000000e+10	(-1.43788584117934e+02dB,-5.42131085932754e+01°)
2.51766000000000e+10	(-1.37677268952859e+02dB,-1.93047383023998e+00°)
2.51768000000000e+10	(-1.49653815803574e+02dB,1.04405437918323e+02°)
2.51770000000000e+10	(-1.32754562839899e+02dB,-1.76814043201646e+02°)
2.51772000000000e+10	(-1.53530976647032e+02dB,-7.79263097992812e+01°)
2.51774000000000e+10	(-1.33875683211610e+02dB,1.68373356426157e+02°)
2.51776000000000e+10	(-1.29815807942261e+02dB,-9.90183583572869e+01°)
2.51778000000000e+10	(-1.43106172416175e+02dB,1.29395637110738e+02°)
2.51780000000000e+10	(-1.35296885785433e+02dB,-9.05184017173036e+01°)
2.51782000000000e+10	(-1.36356641669633e+02dB,1.30111342783769e+02°)
2.51784000000000e+10	(-1.37438794428285e+02dB,-9.59707778801500e+00°)
2.51786000000000e+10	(-1.32317672854105e+02dB,-1.66408292892716e+02°)
2.51788000000000e+10	(-1.33392672139139e+02dB,-9.67246182125188e+01°)
2.51790000000000e+10	(-1.45291915965545e+02dB,3.78226698142507e+01°)
2.51792000000000e+10	(-1.33491690198669e+02dB,1.77927061271188e+02°)
2.51794000000000e+10	(-1.39503085227772e+02dB,1.54656899637380e+02°)
2.51796000000000e+10	(-1.36416825451761e+02dB,5.84590418241698e+01°)
2.51798000000000e+10	(-1.38723925810703e+02dB,5.29385347718522e+01°)
2.51800000000000e+10	(-1.39041525603867e+02dB,-1.47523284400135e+02°)
2.51802000000000e+10	(-1.39477417703226e+02dB,-1.23851841745688e+02°)
2.51804000000000e+10	(-1.27603184767369e+02dB,-1.29534075958851e+02°)
2.51806000000000e+10	(-1.32346877830550e+02dB,1.74874248478066e+01°)
2.51808000000000e+10	(-1.29271301131373e+02dB,3.62086373526941e+01°)
2.51810000000000e+10	(-1.27072947725309e+02dB,-1.11348515729778e+02°)
2.51812000000000e+10	(-1.29914612649574e+02dB,-1.20334602833157e+02°)
2.51814000000000e+10	(-1.34052115617156e+02dB,-1.51763704677465e+02°)
2.51816000000000e+10	(-1.29688768740426e+02dB,-8.99642130822390e+01°)
2.51818000000000e+10	(-1.29720502306574e+02dB,2.34067321040154e+01°)
2.51820000000000e+10	(-1.32118162777494e+02dB,1.75748526447923e+02°)
2.51822000000000e+10	(-1.26840639662865e+02dB,-1.59943943237839e+02°)
2.51824000000000e+10	(-1.41879041989375e+02dB,1.43242418550087e+02°)
2.51826000000000e+10	(-1.33359812356529e+02dB,-1.31157747412962e+02°)
2.51828000000000e+10	(-1.32812785197000e+02dB,-4.53324771554775e+01°)
2.51830000000000e+10	(-1.27744942772805e+02dB,-6.40369189069568e+01°)
2.51832000000000e+10	(-1.24730599017581e+02dB,-7.26037439546217e+01°)
2.51834000000000e+10	(-1.24596723452994e+02dB,-9.69032400137517e-01°)
2.51836000000000e+10	(-1.23570114549572e+02dB,5.76695385926394e+01°)
2.51838000000000e+10	(-1.28476038825936e+02dB,1.54897711203505e+02°)
2.51840000000000e+10	(-1.36416087192149e+02dB,-8.75479634502600e+01°)
2.51842000000000e+10	(-1.29225327576865e+02dB,-5.43939099332396e+01°)
2.51844000000000e+10	(-1.35467899603258e+02dB,-1.58800763340694e+02°)
2.51846000000000e+10	(-1.33528808382636e+02dB,-7.65388465139011e+01°)
2.51848000000000e+10	(-1.24844548256504e+02dB,-3.72036362832078e+01°)
2.51850000000000e+10	(-1.19508182473926e+02dB,7.36361310566352e+00°)
2.51852000000000e+10	(-1.23713020678021e+02dB,8.91182964509216e+01°)
2.51854000000000e+10	(-1.27845585672889e+02dB,1.16853100257295e+02°)
2.51856000000000e+10	(-1.29325747335568e+02dB,7.04757047698270e+00°)
2.51858000000000e+10	(-1.25957733477683e+02dB,1.41279671707314e+02°)
2.51860000000000e+10	(-1.31191350034598e+02dB,-1.01557321742891e+02°)
2.51862000000000e+10	(-1.21752019033657e+02dB,4.13575025804488e+01°)
2.51864000000000e+10	(-1.19943362287252e+02dB,1.52389200921370e+02°)
2.51866000000000e+10	(-1.24902487472950e+02dB,-1.31691493750939e+02°)
2.51868000000000e+10	(-1.44727232605564e+02dB,-4.23189880527389e+01°)
2.51870000000000e+10	(-1.33194106258260e+02dB,-1.45669256938016e+02°)
2.51872000000000e+10	(-1.44961845681357e+02dB,1.68950699569581e+02°)
2.51874000000000e+10	(-1.30450693052966e+02dB,9.97638476984220e+01°)
2.51876000000000e+10	(-1.20506663052507e+02dB,-1.09128895706377e+02°)
2.51878000000000e+10	(-1.26126096789396e+02dB,8.02573825155246e+01°)
2.51880000000000e+10	(-1.22152408744963e+02dB,-9.57362896571218e+01°)
2.51882000000000e+10	(-1.24391917451984e+02dB,4.20233190021867e+01°)
2.51884000000000e+10	(-1.28283013808692e+02dB,-1.35414452253742e+02°)
2.51886000000000e+10	(-1.24310905241039e+02dB,5.69587370308327e+01°)
2.51888000000000e+10	(-1.29526782498931e+02dB,-1.15810365671868e+02°)
2.51890000000000e+10	(-1.27975000465216e+02dB,9.11806166314698e+01°)
2.51892000000000e+10	(-1.29319341685332e+02dB,-7.41969750581885e+01°)
2.51894000000000e+10	(-1.37052246555159e+02dB,-1.77472952632592e+02°)
2.51896000000000e+10	(-1.36500265963731e+02dB,-4.00427977818707e+01°)
2.51898000000000e+10	(-1.28930290669736e+02dB,-7.10170150230150e+01°)
2.51900000000000e+10	(-1.32253762578340e+02dB,1.23090043309445e+02°)
2.51902000000000e+10	(-1.47102934840183e+02dB,-5.38082580223649e+01°)
2.51904000000000e+10	(-1.34996280708128e+02dB,1.69822049124784e+02°)
2.51906000000000e+10	(-1.48893912344753e+02dB,-8.88315097225694e+01°)
2.51908000000000e+10	(-1.46450852510904e+02dB,7.57504237163533e+00°)
2.51910000000000e+10	(-1.36043909800824e+02dB,1.47556631386139e+02°)
2.51912000000000e+10	(-1.34755784462145e+02dB,-1.71738142001688e+01°)
2.51914000000000e+10	(-1.35851630903509e+02dB,-2.87852264206723e+01°)
2.51916000000000e+10	(-1.32684917861673e+02dB,-4.89582395472874e+01°)
2.51918000000000e+10	(-1.30300684155795e+02dB,1.46822330909895e+02°)
2.51920000000000e+10	(-1.29874095239716e+02dB,7.58871824129799e+01°)
2.51922000000000e+10	(-1.43318619678521e+02dB,-1.27259967724811e+02°)
2.51924000000000e+10	(-1.30068997167647e+02dB,1.27822936637409e+02°)
2.51926000000000e+10	(-1.29427053126332e+02dB,-9.45335106168849e+01°)
2.51928000000000e+10	(-1.28863766955301e+02dB,-4.14740619326009e+01°)
2.51930000000000e+10	(-1.38241548510639e+02dB,6.52137648967848e+01°)
2.51932000000000e+10	(-1.31253047204969e+02dB,-1.68747975637875e+01°)
2.51934000000000e+10	(-1.32298788337795e+02dB,-3.53044807119363e+01°)
2.51936000000000e+10	(-1.29388675236090e+02dB,-6.78995574432936e+00°)
2.51938000000000e+10	(-1.26963169709941e+02dB,-7.07837431030770e+01°)
2.51940000000000e+10	(-1.24427483286107e+02dB,-1.41663595720568e+02°)
2.51942000000000e+10	(-1.22802811426991e+02dB,1.75718480210474e+02°)
2.51944000000000e+10	(-1.24360427749501e+02dB,1.71244489060803e+02°)
2.51946000000000e+10	(-1.28114572863465e+02dB,7.08170544317706e+01°)
2.51948000000000e+10	(-1.35475725605489e+02dB,1.20949768743247e+02°)
2.51950000000000e+10	(-1.35064666049366e+02dB,1.34955428942692e+02°)
2.51952000000000e+10	(-1.27721411571779e+02dB,-1.76224702012714e+02°)
2.51954000000000e+10	(-1.32974400931960e+02dB,-4.58722929004931e+01°)
2.51956000000000e+10	(-1.32736097304873e+02dB,-6.52261930450968e+00°)
2.51958000000000e+10	(-1.31808983166604e+02dB,4.59330132882842e+01°)
2.51960000000000e+10	(-1.33678352759726e+02dB,1.26534252504590e+02°)
2.51962000000000e+10	(-1.38127981177862e+02dB,1.17454666839022e+01°)
2.51964000000000e+10	(-1.29705334907837e+02dB,3.73237014846329e+01°)
2.51966000000000e+10	(-1.39713889746726e+02dB,3.87782604903273e+01°)
2.51968000000000e+10	(-1.32354193160251e+02dB,2.97052386394285e+00°)
2.51970000000000e+10	(-1.37798049439278e+02dB,-4.32719801918505e+01°)
2.51972000000000e+10	(-1.37984090942398e+02dB,2.89204700536589e+01°)
2.51974000000000e+10	(-1.38456107400375e+02dB,2.67201289640966e+01°)
2.51976000000000e+10	(-1.45867245547390e+02dB,1.74240883913709e+02°)
2.51978000000000e+10	(-1.28377679777502e+02dB,7.35112881289703e+00°)
2.51980000000000e+10	(-1.28141638266184e+02dB,1.24755025212021e+02°)
2.51982000000000e+10	(-1.34244186606624e+02dB,-2.70201263263640e+01°)
2.51984000000000e+10	(-1.25707388602406e+02dB,7.11431486284163e+01°)
2.51986000000000e+10	(-1.25136882062635e+02dB,1.59802733521422e+02°)
2.51988000000000e+10	(-1.23117497581684e+02dB,-7.14764332416491e+01°)
2.51990000000000e+10	(-1.25050184179371e+02dB,1.62308231835178e+02°)
2.51992000000000e+10	(-1.26997871840339e+02dB,-2.05470452017224e+01°)
2.51994000000000e+10	(-1.24134423318515e+02dB,-1.79229282647903e+02°)
2.51996000000000e+10	(-1.28269323915355e+02dB,-2.34406270989391e+01°)
2.51998000000000e+10	(-1.29296020333966e+02dB,1.71065345909985e+02°)
2.52000000000000e+10	(-1.28819876932094e+02dB,-1.55791252135269e+01°)
2.52002000000000e+10	(-1.29569124930924e+02dB,-1.04027809969358e+02°)
2.52004000000000e+10	(-1.37648796240904e+02dB,1.95758417308355e+01°)
2.52006000000000e+10	(-1.33752616097715e+02dB,-4.23009996669269e+01°)
2.52008000000000e+10	(-1.29946821857306e+02dB,7.01952946560247e+01°)
2.52010000000000e+10	(-1.34846773695009e+02dB,-8.73590854895801e+01°)
2.52012000000000e+10	(-1.38002920708900e+02dB,-1.39995977695935e+02°)
2.52014000000000e+10	(-1.33347120026415e+02dB,3.96069686312956e+01°)
2.52016000000000e+10	(-1.30719642368704e+02dB,-1.15433121355041e+02°)
2.52018000000000e+10	(-1.38057812999395e+02dB,1.27908766403244e+02°)
2.52020000000000e+10	(-1.28530985926006e+02dB,4.65520954707236e+00°)
2.52022000000000e+10	(-1.27395671523647e+02dB,-1.55859738149515e+02°)
2.52024000000000e+10	(-1.24530748364937e+02dB,1.12992792044044e+02°)
2.52026000000000e+10	(-1.23592661344953e+02dB,-2.29394769916314e+01°)
2.52028000000000e+10	(-1.23484264091847e+02dB,-1.23814597285859e+02°)
2.52030000000000e+10	(-1.19097339568675e+02dB,1.12295036135140e+02°)
2.52032000000000e+10	(-1.15790854346385e+02dB,1.41261077512377e+01°)
2.52034000000000e+10	(-1.16466035229801e+02dB,-6.50435040495078e+01°)
2.52036000000000e+10	(-1.20960796914548e+02dB,-1.38757339741206e+02°)
2.52038000000000e+10	(-1.22511214368689e+02dB,-1.59350960524479e+02°)
2.52040000000000e+10	(-1.24206809743814e+02dB,1.66324982444703e+02°)
2.52042000000000e+10	(-1.29122028005059e+02dB,1.02507419920563e+02°)
2.52044000000000e+10	(-1.35313381078018e+02dB,7.55981790121001e+01°)
2.52046000000000e+10	(-1.25605807183688e+02dB,8.05599699382704e+01°)
2.52048000000000e+10	(-1.31428564282942e+02dB,3.03283728908740e+01°)
2.52050000000000e+10	(-1.31112255103163e+02dB,3.94361912282323e+01°)
2.52052000000000e+10	(-1.30331439481951e+02dB,1.61198516959606e+01°)
2.52054000000000e+10	(-1.29221233196900e+02dB,-7.80270477146557e+01°)
2.52056000000000e+10	(-1.36581411591223e+02dB,-1.35418179837864e+02°)
2.52058000000000e+10	(-1.28143932747315e+02dB,-5.54846262424651e+01°)
2.52060000000000e+10	(-1.34869590935710e+02dB,4.35049918282976e+01°)
2.52062000000000e+10	(-1.33708789331005e+02dB,-1.61556902990859e+02°)
2.52064000000000e+10	(-1.36654616115075e+02dB,2.05480283195440e+01°)
2.52066000000000e+10	(-1.43790407108020e+02dB,1.48504814162212e+02°)
2.52068000000000e+10	(-1.35855813600955e+02dB,1.52345208739219e+02°)
2.52070000000000e+10	(-1.40533713937218e+02dB,9.97722382408315e+01°)
2.52072000000000e+10	(-1.33447911574280e+02dB,-1.51469755860913e+02°)
2.52074000000000e+10	(-1.40523738543053e+02dB,-7.54192670570662e+01°)
2.52076000000000e+10	(-1.41254794884993e+02dB,5.38936451428546e+01°)
2.52078000000000e+10	(-1.42127851571286e+02dB,1.27274633356000e+02°)
2.52080000000000e+10	(-1.29298774617894e+02dB,9.67723483313664e+01°)
